timestamp,Solar,temperature_2m,cloudcover,shortwave_radiation
2024-01-16 21:00:00,0.0,-8.5,100,103.0
2024-01-16 22:00:00,0.0,-8.7,100,44.0
2024-01-16 23:00:00,0.0,-9.0,100,1.0
2024-01-17 00:00:00,0.0,-9.4,100,0.0
2024-01-17 01:00:00,0.0,-9.8,100,0.0
2024-01-17 02:00:00,0.0,-10.1,100,0.0
2024-01-17 03:00:00,0.0,-10.6,100,0.0
2024-01-17 04:00:00,0.0,-11.2,100,0.0
2024-01-17 05:00:00,0.0,-11.7,100,0.0
2024-01-17 06:00:00,0.0,-12.0,97,0.0
2024-01-17 07:00:00,0.0,-11.9,100,0.0
2024-01-17 08:00:00,0.0,-11.8,99,0.0
2024-01-17 09:00:00,8.0,-11.6,99,0.0
2024-01-17 10:00:00,20.0,-11.4,100,0.0
2024-01-17 11:00:00,94.0,-11.0,100,0.0
2024-01-17 12:00:00,106.0,-10.8,100,0.0
2024-01-17 13:00:00,83.0,-9.5,100,0.0
2024-01-17 14:00:00,143.0,-9.5,100,22.0
2024-01-17 15:00:00,114.0,-9.4,100,95.0
2024-01-17 16:00:00,59.0,-9.6,100,154.0
2024-01-17 17:00:00,12.0,-9.6,100,208.0
2024-01-17 18:00:00,0.0,-9.4,100,239.0
2024-01-17 19:00:00,0.0,-8.9,100,234.0
2024-01-17 20:00:00,0.0,-8.4,100,172.0
2024-01-17 21:00:00,0.0,-7.9,100,115.0
2024-01-17 22:00:00,0.0,-7.4,100,36.0
2024-01-17 23:00:00,0.0,-7.2,99,1.0
2024-01-18 00:00:00,0.0,-6.9,99,0.0
2024-01-18 01:00:00,0.0,-6.8,100,0.0
2024-01-18 02:00:00,0.0,-6.8,100,0.0
2024-01-18 03:00:00,0.0,-6.6,100,0.0
2024-01-18 04:00:00,0.0,-6.5,100,0.0
2024-01-18 05:00:00,0.0,-6.3,100,0.0
2024-01-18 06:00:00,0.0,-6.2,100,0.0
2024-01-18 07:00:00,0.0,-6.1,100,0.0
2024-01-18 08:00:00,0.0,-5.9,100,0.0
2024-01-18 09:00:00,6.0,-6.1,100,0.0
2024-01-18 10:00:00,34.0,-6.4,100,0.0
2024-01-18 11:00:00,63.0,-6.7,100,0.0
2024-01-18 12:00:00,55.0,-6.7,100,0.0
2024-01-18 13:00:00,42.0,-6.1,100,0.0
2024-01-18 14:00:00,59.0,-5.9,100,26.0
2024-01-18 15:00:00,85.0,-5.6,100,98.0
2024-01-18 16:00:00,54.0,-5.2,100,128.0
2024-01-18 17:00:00,9.0,-5.1,100,181.0
2024-01-18 18:00:00,0.0,-4.9,100,216.0
2024-01-18 19:00:00,0.0,-4.9,100,205.0
2024-01-18 20:00:00,0.0,-4.9,100,169.0
2024-01-18 21:00:00,0.0,-4.8,100,100.0
2024-01-18 22:00:00,0.0,-4.9,100,35.0
2024-01-18 23:00:00,0.0,-5.0,100,1.0
2024-01-19 00:00:00,0.0,-5.0,100,0.0
2024-01-19 01:00:00,0.0,-5.3,100,0.0
2024-01-19 02:00:00,0.0,-5.5,100,0.0
2024-01-19 03:00:00,0.0,-5.8,100,0.0
2024-01-19 04:00:00,0.0,-6.0,100,0.0
2024-01-19 05:00:00,0.0,-6.1,100,0.0
2024-01-19 06:00:00,0.0,-6.4,100,0.0
2024-01-19 07:00:00,0.0,-6.9,100,0.0
2024-01-19 08:00:00,0.0,-7.6,100,0.0
2024-01-19 09:00:00,6.0,-7.9,100,0.0
2024-01-19 10:00:00,35.0,-8.0,100,0.0
2024-01-19 11:00:00,55.0,-8.6,100,0.0
2024-01-19 12:00:00,57.0,-9.2,100,0.0
2024-01-19 13:00:00,65.0,-9.6,100,0.0
2024-01-19 14:00:00,66.0,-9.9,100,31.0
2024-01-19 15:00:00,49.0,-10.0,100,110.0
2024-01-19 16:00:00,25.0,-9.9,100,206.0
2024-01-19 17:00:00,5.0,-9.6,100,281.0
2024-01-19 18:00:00,0.0,-9.4,100,282.0
2024-01-19 19:00:00,0.0,-9.2,100,268.0
2024-01-19 20:00:00,0.0,-9.2,100,229.0
2024-01-19 21:00:00,0.0,-9.4,100,146.0
2024-01-19 22:00:00,0.0,-9.8,100,56.0
2024-01-19 23:00:00,0.0,-10.2,100,1.0
2024-01-20 00:00:00,0.0,-10.1,100,0.0
2024-01-20 01:00:00,0.0,-9.7,100,0.0
2024-01-20 02:00:00,0.0,-10.4,100,0.0
2024-01-20 03:00:00,0.0,-11.6,100,0.0
2024-01-20 04:00:00,0.0,-12.1,99,0.0
2024-01-20 05:00:00,0.0,-12.1,100,0.0
2024-01-20 06:00:00,0.0,-11.9,100,0.0
2024-01-20 07:00:00,0.0,-11.8,100,0.0
2024-01-20 08:00:00,0.0,-11.3,100,0.0
2024-01-20 09:00:00,2.0,-10.7,100,0.0
2024-01-20 10:00:00,16.0,-10.4,100,0.0
2024-01-20 11:00:00,32.0,-10.4,100,0.0
2024-01-20 12:00:00,54.0,-10.4,100,0.0
2024-01-20 13:00:00,58.0,-9.0,100,0.0
2024-01-20 14:00:00,52.0,-8.6,100,24.0
2024-01-20 15:00:00,51.0,-7.9,100,112.0
2024-01-20 16:00:00,37.0,-7.7,100,192.0
2024-01-20 17:00:00,8.0,-7.8,100,197.0
2024-01-20 18:00:00,0.0,-7.9,100,190.0
2024-01-20 19:00:00,0.0,-7.7,100,198.0
2024-01-20 20:00:00,0.0,-7.2,100,134.0
2024-01-20 21:00:00,0.0,-6.9,100,80.0
2024-01-20 22:00:00,0.0,-6.8,100,29.0
2024-01-20 23:00:00,0.0,-6.3,100,1.0
2024-01-21 00:00:00,0.0,-5.9,100,0.0
2024-01-21 01:00:00,0.0,-5.4,100,0.0
2024-01-21 02:00:00,0.0,-5.2,100,0.0
2024-01-21 03:00:00,0.0,-4.9,100,0.0
2024-01-21 04:00:00,0.0,-4.7,100,0.0
2024-01-21 05:00:00,0.0,-4.9,100,0.0
2024-01-21 06:00:00,0.0,-4.8,100,0.0
2024-01-21 07:00:00,0.0,-4.8,100,0.0
2024-01-21 08:00:00,0.0,-4.9,100,0.0
2024-01-21 09:00:00,22.0,-5.1,100,0.0
2024-01-21 10:00:00,78.0,-4.7,100,0.0
2024-01-21 11:00:00,105.0,-4.1,100,0.0
2024-01-21 12:00:00,116.0,-4.1,100,0.0
2024-01-21 13:00:00,165.0,-4.1,99,0.0
2024-01-21 14:00:00,188.0,-4.3,98,38.0
2024-01-21 15:00:00,202.0,-4.3,98,139.0
2024-01-21 16:00:00,112.0,-4.6,100,212.0
2024-01-21 17:00:00,39.0,-4.7,88,301.0
2024-01-21 18:00:00,0.0,-4.7,94,387.0
2024-01-21 19:00:00,0.0,-4.6,99,350.0
2024-01-21 20:00:00,0.0,-4.3,92,297.0
2024-01-21 21:00:00,0.0,-4.1,99,193.0
2024-01-21 22:00:00,0.0,-3.9,97,79.0
2024-01-21 23:00:00,0.0,-3.8,90,3.0
2024-01-22 00:00:00,0.0,-3.5,72,0.0
2024-01-22 01:00:00,0.0,-3.5,81,0.0
2024-01-22 02:00:00,0.0,-3.5,68,0.0
2024-01-22 03:00:00,0.0,-4.1,39,0.0
2024-01-22 04:00:00,0.0,-4.7,67,0.0
2024-01-22 05:00:00,0.0,-5.0,37,0.0
2024-01-22 06:00:00,0.0,-5.2,94,0.0
2024-01-22 07:00:00,0.0,-5.2,76,0.0
2024-01-22 08:00:00,0.0,-5.3,80,0.0
2024-01-22 09:00:00,16.0,-5.3,96,0.0
2024-01-22 10:00:00,42.0,-5.4,100,0.0
2024-01-22 11:00:00,59.0,-5.3,86,0.0
2024-01-22 12:00:00,84.0,-5.4,100,0.0
2024-01-22 13:00:00,69.0,-5.1,100,0.0
2024-01-22 14:00:00,58.0,-4.6,100,47.0
2024-01-22 15:00:00,42.0,-4.0,100,83.0
2024-01-22 16:00:00,25.0,-3.7,100,111.0
2024-01-22 17:00:00,11.0,-3.5,100,85.0
2024-01-22 18:00:00,0.0,-3.4,100,61.0
2024-01-22 19:00:00,0.0,-3.0,100,44.0
2024-01-22 20:00:00,0.0,-2.7,100,35.0
2024-01-22 21:00:00,0.0,-2.2,100,33.0
2024-01-22 22:00:00,0.0,-1.9,100,33.0
2024-01-22 23:00:00,0.0,-1.2,100,1.0
2024-01-23 00:00:00,0.0,-0.6,100,0.0
2024-01-23 01:00:00,0.0,-0.8,98,0.0
2024-01-23 02:00:00,0.0,-0.8,100,0.0
2024-01-23 03:00:00,0.0,-0.6,100,0.0
2024-01-23 04:00:00,0.0,-0.3,100,0.0
2024-01-23 05:00:00,0.0,-0.2,100,0.0
2024-01-23 06:00:00,0.0,-0.3,100,0.0
2024-01-23 07:00:00,0.0,-0.3,100,0.0
2024-01-23 08:00:00,0.0,-0.2,100,0.0
2024-01-23 09:00:00,7.0,-0.3,100,0.0
2024-01-23 10:00:00,26.0,-0.6,100,0.0
2024-01-23 11:00:00,49.0,-0.8,100,0.0
2024-01-23 12:00:00,69.0,-0.9,100,0.0
2024-01-23 13:00:00,73.0,-0.8,100,0.0
2024-01-23 14:00:00,75.0,-0.6,100,22.0
2024-01-23 15:00:00,60.0,-0.2,100,78.0
2024-01-23 16:00:00,25.0,0.2,100,82.0
2024-01-23 17:00:00,8.0,0.3,100,73.0
2024-01-23 18:00:00,0.0,0.8,100,177.0
2024-01-23 19:00:00,0.0,0.8,100,61.0
2024-01-23 20:00:00,0.0,0.9,100,76.0
2024-01-23 21:00:00,0.0,0.8,100,41.0
2024-01-23 22:00:00,0.0,0.6,100,20.0
2024-01-23 23:00:00,0.0,0.6,100,1.0
2024-01-24 00:00:00,0.0,0.6,100,0.0
2024-01-24 01:00:00,0.0,0.8,100,0.0
2024-01-24 02:00:00,0.0,0.6,100,0.0
2024-01-24 03:00:00,0.0,1.0,100,0.0
2024-01-24 04:00:00,0.0,1.1,100,0.0
2024-01-24 05:00:00,0.0,1.0,100,0.0
2024-01-24 06:00:00,0.0,1.1,100,0.0
2024-01-24 07:00:00,0.0,1.2,100,0.0
2024-01-24 08:00:00,0.0,1.2,100,0.0
2024-01-24 09:00:00,4.0,1.1,100,0.0
2024-01-24 10:00:00,19.0,1.0,100,0.0
2024-01-24 11:00:00,26.0,0.9,100,0.0
2024-01-24 12:00:00,34.0,0.9,100,0.0
2024-01-24 13:00:00,36.0,1.0,100,0.0
2024-01-24 14:00:00,33.0,1.1,100,13.0
2024-01-24 15:00:00,24.0,1.5,100,53.0
2024-01-24 16:00:00,15.0,1.7,100,65.0
2024-01-24 17:00:00,5.0,2.0,100,82.0
2024-01-24 18:00:00,0.0,2.1,100,92.0
2024-01-24 19:00:00,0.0,2.0,100,96.0
2024-01-24 20:00:00,0.0,2.2,100,61.0
2024-01-24 21:00:00,0.0,1.9,100,46.0
2024-01-24 22:00:00,0.0,2.3,100,12.0
2024-01-24 23:00:00,0.0,2.0,100,1.0
2024-01-25 00:00:00,0.0,1.8,100,0.0
2024-01-25 01:00:00,0.0,1.6,100,0.0
2024-01-25 02:00:00,0.0,1.2,100,0.0
2024-01-25 03:00:00,0.0,1.1,100,0.0
2024-01-25 04:00:00,0.0,1.1,100,0.0
2024-01-25 05:00:00,0.0,1.2,100,0.0
2024-01-25 06:00:00,0.0,1.3,100,0.0
2024-01-25 07:00:00,0.0,1.5,100,0.0
2024-01-25 08:00:00,0.0,1.5,100,0.0
2024-01-25 09:00:00,3.0,1.4,100,0.0
2024-01-25 10:00:00,18.0,1.3,100,0.0
2024-01-25 11:00:00,33.0,1.1,100,0.0
2024-01-25 12:00:00,45.0,0.9,100,0.0
2024-01-25 13:00:00,67.0,1.2,100,0.0
2024-01-25 14:00:00,54.0,2.0,100,30.0
2024-01-25 15:00:00,45.0,3.3,100,109.0
2024-01-25 16:00:00,27.0,4.5,100,209.0
2024-01-25 17:00:00,8.0,5.2,100,288.0
2024-01-25 18:00:00,0.0,5.4,100,286.0
2024-01-25 19:00:00,0.0,5.4,100,241.0
2024-01-25 20:00:00,0.0,5.8,100,213.0
2024-01-25 21:00:00,0.0,5.7,100,146.0
2024-01-25 22:00:00,0.0,4.3,100,46.0
2024-01-25 23:00:00,0.0,3.8,100,3.0
2024-01-26 00:00:00,0.0,3.8,100,0.0
2024-01-26 01:00:00,0.0,3.8,100,0.0
2024-01-26 02:00:00,0.0,3.5,100,0.0
2024-01-26 03:00:00,0.0,3.3,100,0.0
2024-01-26 04:00:00,0.0,3.2,100,0.0
2024-01-26 05:00:00,0.0,3.2,100,0.0
2024-01-26 06:00:00,0.0,3.1,100,0.0
2024-01-26 07:00:00,0.0,2.5,100,0.0
2024-01-26 08:00:00,0.0,2.5,100,0.0
2024-01-26 09:00:00,0.0,2.7,100,0.0
2024-01-26 10:00:00,16.0,2.9,100,0.0
2024-01-26 11:00:00,39.0,3.2,100,0.0
2024-01-26 12:00:00,68.0,2.9,100,0.0
2024-01-26 13:00:00,69.0,2.2,100,0.0
2024-01-26 14:00:00,59.0,2.5,100,14.0
2024-01-26 15:00:00,41.0,2.5,100,30.0
2024-01-26 16:00:00,30.0,2.7,0,211.0
2024-01-26 17:00:00,7.0,4.7,72,415.0
2024-01-26 18:00:00,0.0,5.8,97,442.0
2024-01-26 19:00:00,0.0,5.9,100,390.0
2024-01-26 20:00:00,0.0,5.2,100,289.0
2024-01-26 21:00:00,0.0,4.1,100,162.0
2024-01-26 22:00:00,0.0,3.0,75,70.0
2024-01-26 23:00:00,0.0,2.0,61,6.0
2024-01-27 00:00:00,0.0,1.4,100,0.0
2024-01-27 01:00:00,0.0,1.4,100,0.0
2024-01-27 02:00:00,0.0,1.2,100,0.0
2024-01-27 03:00:00,0.0,1.1,100,0.0
2024-01-27 04:00:00,0.0,0.9,99,0.0
2024-01-27 05:00:00,0.0,0.3,100,0.0
2024-01-27 06:00:00,0.0,0.1,100,0.0
2024-01-27 07:00:00,0.0,0.1,83,0.0
2024-01-27 08:00:00,0.0,-0.3,87,0.0
2024-01-27 09:00:00,14.0,-1.9,95,0.0
2024-01-27 10:00:00,40.0,-1.8,99,0.0
2024-01-27 11:00:00,75.0,-0.6,100,0.0
2024-01-27 12:00:00,103.0,-0.2,100,0.0
2024-01-27 13:00:00,99.0,0.1,100,0.0
2024-01-27 14:00:00,83.0,0.5,100,18.0
2024-01-27 15:00:00,69.0,1.2,100,70.0
2024-01-27 16:00:00,30.0,2.5,100,171.0
2024-01-27 17:00:00,11.0,4.0,72,372.0
2024-01-27 18:00:00,0.0,4.7,100,452.0
2024-01-27 19:00:00,0.0,5.1,69,394.0
2024-01-27 20:00:00,0.0,4.9,100,317.0
2024-01-27 21:00:00,0.0,4.2,100,111.0
2024-01-27 22:00:00,0.0,3.6,100,35.0
2024-01-27 23:00:00,0.0,3.2,100,3.0
2024-01-28 00:00:00,0.0,3.0,100,0.0
2024-01-28 01:00:00,0.0,1.4,100,0.0
2024-01-28 02:00:00,0.0,1.0,97,0.0
2024-01-28 03:00:00,0.0,0.6,100,0.0
2024-01-28 04:00:00,0.0,0.6,100,0.0
2024-01-28 05:00:00,0.0,0.8,100,0.0
2024-01-28 06:00:00,0.0,0.6,100,0.0
2024-01-28 07:00:00,0.0,0.7,100,0.0
2024-01-28 08:00:00,0.0,0.4,100,0.0
2024-01-28 09:00:00,10.0,0.2,100,0.0
2024-01-28 10:00:00,34.0,0.2,100,0.0
2024-01-28 11:00:00,54.0,0.2,99,0.0
2024-01-28 12:00:00,61.0,0.6,100,0.0
2024-01-28 13:00:00,54.0,-0.1,100,0.0
2024-01-28 14:00:00,50.0,0.3,100,11.0
2024-01-28 15:00:00,37.0,0.9,99,78.0
2024-01-28 16:00:00,26.0,2.3,100,184.0
2024-01-28 17:00:00,11.0,4.6,100,375.0
2024-01-28 18:00:00,1.0,5.4,92,389.0
2024-01-28 19:00:00,0.0,5.0,99,294.0
2024-01-28 20:00:00,0.0,5.1,92,343.0
2024-01-28 21:00:00,0.0,4.2,100,215.0
2024-01-28 22:00:00,0.0,2.6,99,84.0
2024-01-28 23:00:00,0.0,1.8,96,6.0
2024-01-29 00:00:00,0.0,1.6,97,0.0
2024-01-29 01:00:00,0.0,1.0,100,0.0
2024-01-29 02:00:00,0.0,1.1,100,0.0
2024-01-29 03:00:00,0.0,1.1,100,0.0
2024-01-29 04:00:00,0.0,1.0,100,0.0
2024-01-29 05:00:00,0.0,1.1,100,0.0
2024-01-29 06:00:00,0.0,1.1,100,0.0
2024-01-29 07:00:00,0.0,1.4,99,0.0
2024-01-29 08:00:00,0.0,1.2,100,0.0
2024-01-29 09:00:00,7.0,1.2,91,0.0
2024-01-29 10:00:00,35.0,1.2,100,0.0
2024-01-29 11:00:00,55.0,1.1,100,0.0
2024-01-29 12:00:00,83.0,0.9,100,0.0
2024-01-29 13:00:00,95.0,1.0,100,0.0
2024-01-29 14:00:00,96.0,0.9,100,20.0
2024-01-29 15:00:00,95.0,1.1,100,84.0
2024-01-29 16:00:00,91.0,0.9,100,133.0
2024-01-29 17:00:00,25.0,0.8,100,187.0
2024-01-29 18:00:00,0.0,0.6,99,247.0
2024-01-29 19:00:00,0.0,0.6,96,292.0
2024-01-29 20:00:00,0.0,0.7,74,305.0
2024-01-29 21:00:00,0.0,0.4,83,221.0
2024-01-29 22:00:00,0.0,-0.1,80,87.0
2024-01-29 23:00:00,0.0,-0.3,65,7.0
2024-01-30 00:00:00,0.0,-0.3,57,0.0
2024-01-30 01:00:00,0.0,-0.1,100,0.0
2024-01-30 02:00:00,0.0,0.2,99,0.0
2024-01-30 03:00:00,0.0,-0.2,72,0.0
2024-01-30 04:00:00,0.0,-0.6,91,0.0
2024-01-30 05:00:00,0.0,-0.8,99,0.0
2024-01-30 06:00:00,0.0,-0.4,100,0.0
2024-01-30 07:00:00,0.0,-0.2,100,0.0
2024-01-30 08:00:00,0.0,-0.2,100,0.0
2024-01-30 09:00:00,8.0,-0.5,100,0.0
2024-01-30 10:00:00,19.0,-1.2,100,0.0
2024-01-30 11:00:00,44.0,-1.5,100,0.0
2024-01-30 12:00:00,74.0,-1.4,100,0.0
2024-01-30 13:00:00,64.0,-0.6,100,0.0
2024-01-30 14:00:00,77.0,-0.4,100,9.0
2024-01-30 15:00:00,75.0,-0.2,100,29.0
2024-01-30 16:00:00,37.0,0.2,100,55.0
2024-01-30 17:00:00,9.0,0.5,100,65.0
2024-01-30 18:00:00,0.0,0.9,100,86.0
2024-01-30 19:00:00,0.0,1.0,100,73.0
2024-01-30 20:00:00,0.0,1.1,100,88.0
2024-01-30 21:00:00,0.0,1.1,100,71.0
2024-01-30 22:00:00,0.0,0.9,100,23.0
2024-01-30 23:00:00,0.0,0.7,100,2.0
2024-01-31 00:00:00,0.0,0.6,100,0.0
2024-01-31 01:00:00,0.0,0.6,100,0.0
2024-01-31 02:00:00,0.0,0.6,100,0.0
2024-01-31 03:00:00,0.0,0.7,100,0.0
2024-01-31 04:00:00,0.0,0.7,100,0.0
2024-01-31 05:00:00,0.0,0.6,100,0.0
2024-01-31 06:00:00,0.0,0.4,100,0.0
2024-01-31 07:00:00,0.0,0.5,100,0.0
2024-01-31 08:00:00,1.0,0.5,100,0.0
2024-01-31 09:00:00,16.0,0.6,100,0.0
2024-01-31 10:00:00,35.0,0.5,99,0.0
2024-01-31 11:00:00,65.0,-0.1,100,0.0
2024-01-31 12:00:00,73.0,0.2,100,0.0
2024-01-31 13:00:00,98.0,0.7,100,1.0
2024-01-31 14:00:00,106.0,1.1,100,34.0
2024-01-31 15:00:00,79.0,1.4,100,102.0
2024-01-31 16:00:00,69.0,1.6,100,210.0
2024-01-31 17:00:00,26.0,1.6,100,324.0
2024-01-31 18:00:00,0.0,1.5,100,345.0
2024-01-31 19:00:00,0.0,1.2,100,310.0
2024-01-31 20:00:00,0.0,1.7,63,247.0
2024-01-31 21:00:00,0.0,2.4,32,217.0
2024-01-31 22:00:00,0.0,2.1,24,115.0
2024-01-31 23:00:00,0.0,1.5,19,12.0
2024-02-01 00:00:00,0.0,1.4,99,0.0
2024-02-01 01:00:00,0.0,1.9,89,0.0
2024-02-01 02:00:00,0.0,1.5,41,0.0
2024-02-01 03:00:00,0.0,1.5,65,0.0
2024-02-01 04:00:00,0.0,1.5,87,0.0
2024-02-01 05:00:00,0.0,1.4,100,0.0
2024-02-01 06:00:00,0.0,1.3,100,0.0
2024-02-01 07:00:00,0.0,1.5,100,0.0
2024-02-01 08:00:00,0.0,1.4,100,0.0
2024-02-01 09:00:00,6.0,1.3,100,0.0
2024-02-01 10:00:00,20.0,1.2,100,0.0
2024-02-01 11:00:00,30.0,1.1,100,0.0
2024-02-01 12:00:00,36.0,1.1,100,0.0
2024-02-01 13:00:00,43.0,1.4,100,1.0
2024-02-01 14:00:00,43.0,1.6,96,16.0
2024-02-01 15:00:00,32.0,2.3,100,138.0
2024-02-01 16:00:00,15.0,2.7,100,229.0
2024-02-01 17:00:00,5.0,2.9,100,307.0
2024-02-01 18:00:00,0.0,3.0,100,259.0
2024-02-01 19:00:00,0.0,3.3,100,258.0
2024-02-01 20:00:00,0.0,3.6,100,275.0
2024-02-01 21:00:00,0.0,3.3,100,162.0
2024-02-01 22:00:00,0.0,2.5,100,53.0
2024-02-01 23:00:00,0.0,2.0,100,6.0
2024-02-02 00:00:00,0.0,2.1,100,0.0
2024-02-02 01:00:00,0.0,2.2,100,0.0
2024-02-02 02:00:00,0.0,2.2,100,0.0
2024-02-02 03:00:00,0.0,2.2,100,0.0
2024-02-02 04:00:00,0.0,1.9,7,0.0
2024-02-02 05:00:00,0.0,0.6,50,0.0
2024-02-02 06:00:00,0.0,-0.1,44,0.0
2024-02-02 07:00:00,0.0,-0.9,91,0.0
2024-02-02 08:00:00,0.0,-1.1,100,0.0
2024-02-02 09:00:00,43.0,-1.4,100,0.0
2024-02-02 10:00:00,94.0,-1.7,100,0.0
2024-02-02 11:00:00,129.0,-2.2,100,0.0
2024-02-02 12:00:00,188.0,-2.4,100,0.0
2024-02-02 13:00:00,203.0,-2.0,84,1.0
2024-02-02 14:00:00,185.0,-1.6,97,57.0
2024-02-02 15:00:00,209.0,-1.1,100,141.0
2024-02-02 16:00:00,146.0,-0.4,100,224.0
2024-02-02 17:00:00,41.0,0.3,99,315.0
2024-02-02 18:00:00,2.0,1.0,95,390.0
2024-02-02 19:00:00,0.0,1.5,68,383.0
2024-02-02 20:00:00,0.0,0.9,3,377.0
2024-02-02 21:00:00,0.0,0.1,1,288.0
2024-02-02 22:00:00,0.0,-0.9,0,136.0
2024-02-02 23:00:00,0.0,-1.9,0,16.0
2024-02-03 00:00:00,0.0,-2.3,0,0.0
2024-02-03 01:00:00,0.0,-3.0,0,0.0
2024-02-03 02:00:00,0.0,-3.5,0,0.0
2024-02-03 03:00:00,0.0,-4.2,0,0.0
2024-02-03 04:00:00,0.0,-4.6,0,0.0
2024-02-03 05:00:00,0.0,-4.9,0,0.0
2024-02-03 06:00:00,0.0,-5.2,0,0.0
2024-02-03 07:00:00,0.0,-5.3,0,0.0
2024-02-03 08:00:00,0.0,-5.4,0,0.0
2024-02-03 09:00:00,28.0,-5.5,0,0.0
2024-02-03 10:00:00,121.0,-5.4,0,0.0
2024-02-03 11:00:00,219.0,-5.6,0,0.0
2024-02-03 12:00:00,305.0,-5.8,0,0.0
2024-02-03 13:00:00,273.0,-5.1,0,2.0
2024-02-03 14:00:00,280.0,-3.5,0,92.0
2024-02-03 15:00:00,288.0,-1.6,0,250.0
2024-02-03 16:00:00,219.0,-0.3,0,385.0
2024-02-03 17:00:00,93.0,0.4,0,474.0
2024-02-03 18:00:00,5.0,0.7,0,514.0
2024-02-03 19:00:00,0.0,0.6,0,495.0
2024-02-03 20:00:00,0.0,0.3,0,420.0
2024-02-03 21:00:00,0.0,0.2,0,297.0
2024-02-03 22:00:00,0.0,-0.3,0,144.0
2024-02-03 23:00:00,0.0,-2.2,0,17.0
2024-02-04 00:00:00,0.0,-2.8,0,0.0
2024-02-04 01:00:00,0.0,-2.8,0,0.0
2024-02-04 02:00:00,0.0,-1.5,0,0.0
2024-02-04 03:00:00,0.0,-1.6,0,0.0
2024-02-04 04:00:00,0.0,-2.7,0,0.0
2024-02-04 05:00:00,0.0,-4.3,0,0.0
2024-02-04 06:00:00,0.0,-4.8,0,0.0
2024-02-04 07:00:00,0.0,-5.1,0,0.0
2024-02-04 08:00:00,6.0,-5.1,0,0.0
2024-02-04 09:00:00,101.0,-5.2,0,0.0
2024-02-04 10:00:00,247.0,-4.8,0,0.0
2024-02-04 11:00:00,342.0,-3.2,0,0.0
2024-02-04 12:00:00,375.0,-3.0,1,0.0
2024-02-04 13:00:00,374.0,-2.7,73,2.0
2024-02-04 14:00:00,274.0,-1.2,99,87.0
2024-02-04 15:00:00,295.0,0.2,58,221.0
2024-02-04 16:00:00,213.0,1.5,37,352.0
2024-02-04 17:00:00,95.0,2.4,73,450.0
2024-02-04 18:00:00,7.0,2.7,47,467.0
2024-02-04 19:00:00,0.0,2.2,55,413.0
2024-02-04 20:00:00,0.0,1.6,35,374.0
2024-02-04 21:00:00,0.0,0.9,30,265.0
2024-02-04 22:00:00,0.0,0.2,33,125.0
2024-02-04 23:00:00,0.0,-0.6,23,17.0
2024-02-05 00:00:00,0.0,-1.0,30,0.0
2024-02-05 01:00:00,0.0,-1.5,2,0.0
2024-02-05 02:00:00,0.0,-1.9,15,0.0
2024-02-05 03:00:00,0.0,-2.0,12,0.0
2024-02-05 04:00:00,0.0,-2.3,17,0.0
2024-02-05 05:00:00,0.0,-2.6,30,0.0
2024-02-05 06:00:00,0.0,-2.6,15,0.0
2024-02-05 07:00:00,0.0,-2.8,13,0.0
2024-02-05 08:00:00,3.0,-3.2,12,0.0
2024-02-05 09:00:00,38.0,-3.2,11,0.0
2024-02-05 10:00:00,96.0,-3.2,4,0.0
2024-02-05 11:00:00,183.0,-3.3,2,0.0
2024-02-05 12:00:00,196.0,-3.2,2,0.0
2024-02-05 13:00:00,191.0,-2.5,100,2.0
2024-02-05 14:00:00,191.0,-0.9,100,57.0
2024-02-05 15:00:00,170.0,0.5,100,120.0
2024-02-05 16:00:00,116.0,1.8,100,209.0
2024-02-05 17:00:00,41.0,3.1,100,294.0
2024-02-05 18:00:00,0.0,3.9,68,322.0
2024-02-05 19:00:00,0.0,4.3,100,399.0
2024-02-05 20:00:00,0.0,4.2,76,318.0
2024-02-05 21:00:00,0.0,3.8,32,272.0
2024-02-05 22:00:00,0.0,2.3,4,141.0
2024-02-05 23:00:00,0.0,0.6,0,20.0
2024-02-06 00:00:00,0.0,-0.5,0,0.0
2024-02-06 01:00:00,0.0,-2.2,10,0.0
2024-02-06 02:00:00,0.0,-2.5,5,0.0
2024-02-06 03:00:00,0.0,-2.9,0,0.0
2024-02-06 04:00:00,0.0,-3.1,0,0.0
2024-02-06 05:00:00,0.0,-3.3,0,0.0
2024-02-06 06:00:00,0.0,-3.5,0,0.0
2024-02-06 07:00:00,0.0,-3.5,0,0.0
2024-02-06 08:00:00,7.0,-3.6,0,0.0
2024-02-06 09:00:00,117.0,-4.1,0,0.0
2024-02-06 10:00:00,265.0,-4.3,0,0.0
2024-02-06 11:00:00,354.0,-4.8,0,0.0
2024-02-06 12:00:00,387.0,-4.8,35,0.0
2024-02-06 13:00:00,390.0,-3.4,59,4.0
2024-02-06 14:00:00,388.0,-1.5,22,100.0
2024-02-06 15:00:00,353.0,0.4,100,259.0
2024-02-06 16:00:00,255.0,1.4,99,381.0
2024-02-06 17:00:00,114.0,2.0,57,456.0
2024-02-06 18:00:00,9.0,2.2,0,522.0
2024-02-06 19:00:00,0.0,2.0,0,507.0
2024-02-06 20:00:00,0.0,2.0,0,431.0
2024-02-06 21:00:00,0.0,1.5,0,308.0
2024-02-06 22:00:00,0.0,1.0,6,155.0
2024-02-06 23:00:00,0.0,0.8,5,22.0
